Unnamed: 0,Gender,EthnicGroup,ParentEduc,LunchType,TestPrep,ParentMaritalStatus,PracticeSport,IsFirstChild,NrSiblings,TransportMeans,WklyStudyHours,MathScore,ReadingScore,WritingScore,avg_total_score
564,male,group A,bachelor's degree,free/reduced,none,widowed,sometimes,no,1.0,school_bus,5 - 10,87,82,83,84.0
580,female,group C,associate's degree,free/reduced,none,married,sometimes,no,4.0,school_bus,< 5,48,64,65,59.0
596,male,group D,associate's degree,free/reduced,none,divorced,sometimes,no,1.0,school_bus,> 10,69,75,67,70.0
606,female,group E,some high school,standard,completed,single,regularly,no,3.0,school_bus,< 5,63,68,71,67.0
625,female,group D,some college,free/reduced,completed,married,never,no,1.0,private,> 10,49,67,67,61.0
630,female,group D,some high school,free/reduced,none,married,sometimes,no,4.0,school_bus,< 5,66,75,78,73.0
643,male,group B,high school,standard,none,divorced,never,no,1.0,private,5 - 10,58,50,40,49.0
673,female,group C,some college,standard,none,married,regularly,no,2.0,private,< 5,52,66,69,62.0
693,female,group D,some high school,standard,none,married,sometimes,no,2.0,private,5 - 10,55,54,58,56.0
700,female,group E,some college,standard,completed,married,regularly,no,3.0,private,5 - 10,75,87,89,84.0
715,female,group D,bachelor's degree,standard,completed,married,sometimes,no,1.0,school_bus,< 5,61,61,65,62.0
746,male,group D,some college,standard,none,married,sometimes,no,1.0,private,5 - 10,68,60,56,61.0
926,male,group C,associate's degree,standard,none,married,regularly,no,1.0,private,5 - 10,62,71,64,66.0
967,female,group D,master's degree,free/reduced,completed,married,never,no,4.0,school_bus,> 10,67,71,73,70.0
6,male,group B,high school,standard,none,married,sometimes,no,4.0,school_bus,5 - 10,66,64,60,63.0
26,female,group B,high school,standard,none,married,sometimes,no,1.0,school_bus,< 5,54,65,65,61.0
43,male,group C,some college,standard,none,single,sometimes,no,4.0,school_bus,> 10,84,80,72,79.0
44,male,group E,some high school,standard,none,married,regularly,no,4.0,private,< 5,78,57,55,63.0
57,male,group B,associate's degree,standard,completed,single,regularly,no,3.0,private,> 10,62,62,64,63.0
87,female,group D,associate's degree,free/reduced,completed,married,never,no,4.0,private,< 5,77,90,89,85.0
104,male,group B,some high school,standard,none,married,sometimes,no,4.0,school_bus,5 - 10,61,55,50,55.0
202,female,group D,some college,standard,none,divorced,regularly,no,1.0,school_bus,< 5,72,76,75,74.0
209,female,group C,some college,free/reduced,completed,married,never,no,1.0,school_bus,5 - 10,38,62,62,54.0
303,female,group B,some college,free/reduced,none,single,sometimes,no,2.0,school_bus,5 - 10,37,67,60,55.0
309,male,group C,bachelor's degree,free/reduced,completed,single,sometimes,no,1.0,school_bus,5 - 10,48,63,54,55.0
321,female,group D,some high school,free/reduced,completed,single,sometimes,no,1.0,private,> 10,50,63,64,59.0
508,female,group C,high school,free/reduced,none,married,regularly,no,3.0,school_bus,> 10,53,66,69,63.0
511,male,group B,high school,standard,none,married,sometimes,no,1.0,school_bus,5 - 10,74,70,70,71.0
516,female,group D,high school,standard,none,divorced,regularly,no,1.0,private,5 - 10,53,56,54,54.0
536,female,group C,some high school,standard,none,married,sometimes,no,2.0,school_bus,< 5,61,68,65,65.0
540,male,group D,some high school,standard,none,married,regularly,no,2.0,private,5 - 10,54,52,56,54.0
559,female,group C,associate's degree,standard,none,married,sometimes,no,3.0,school_bus,5 - 10,67,82,77,75.0
573,female,group D,some college,free/reduced,completed,married,regularly,no,1.0,private,5 - 10,67,89,87,81.0
582,female,group E,high school,standard,none,married,sometimes,no,3.0,school_bus,5 - 10,70,64,66,67.0
624,male,group D,bachelor's degree,standard,completed,single,sometimes,no,1.0,private,< 5,79,81,85,82.0
661,male,group C,some high school,standard,none,single,regularly,no,3.0,school_bus,> 10,80,66,63,70.0
682,male,group D,bachelor's degree,free/reduced,completed,married,sometimes,no,1.0,private,5 - 10,52,59,59,57.0
684,male,group B,some college,standard,none,married,sometimes,no,4.0,private,< 5,76,72,67,72.0
711,female,group A,high school,standard,none,married,regularly,no,1.0,school_bus,5 - 10,76,79,76,77.0
729,male,group D,some high school,standard,none,divorced,never,no,5.0,school_bus,5 - 10,70,70,65,68.0
789,male,group B,high school,free/reduced,completed,single,sometimes,no,2.0,school_bus,5 - 10,77,80,71,76.0
796,male,group D,some high school,standard,none,single,sometimes,no,5.0,private,< 5,75,72,68,72.0
805,male,group B,some college,standard,none,married,regularly,no,3.0,private,> 10,88,82,79,83.0
826,female,group D,some college,standard,none,married,regularly,no,3.0,school_bus,5 - 10,64,63,72,66.0
911,female,group C,some college,free/reduced,none,divorced,never,no,3.0,school_bus,5 - 10,59,66,71,65.0
953,male,group B,associate's degree,standard,completed,single,sometimes,no,4.0,school_bus,5 - 10,69,62,68,66.0
98,female,group C,high school,free/reduced,none,married,sometimes,no,3.0,private,< 5,53,69,68,63.0
196,female,group E,some high school,standard,completed,divorced,never,no,3.0,private,> 10,86,75,85,82.0
206,female,group C,bachelor's degree,standard,none,married,sometimes,no,1.0,private,5 - 10,65,67,69,67.0
229,male,group D,some college,standard,none,single,sometimes,no,2.0,private,5 - 10,82,67,73,74.0
277,male,group C,some high school,standard,completed,married,regularly,no,2.0,school_bus,5 - 10,78,73,75,75.0
298,female,group B,some college,free/reduced,completed,married,regularly,no,2.0,school_bus,5 - 10,78,96,92,89.0
330,male,group A,bachelor's degree,standard,none,widowed,regularly,no,2.0,school_bus,> 10,82,83,81,82.0
332,male,group E,high school,standard,completed,single,sometimes,no,2.0,school_bus,< 5,85,89,78,84.0
407,male,group D,some college,free/reduced,completed,married,never,no,2.0,private,< 5,78,77,79,78.0
423,male,group D,some high school,standard,none,divorced,regularly,no,1.0,private,5 - 10,69,63,63,65.0
430,female,group C,some college,standard,none,married,sometimes,no,4.0,private,> 10,84,93,94,90.0
475,female,group C,some high school,free/reduced,none,single,regularly,no,2.0,private,5 - 10,56,58,58,57.0
492,male,group B,high school,standard,completed,married,sometimes,no,4.0,school_bus,5 - 10,49,52,51,51.0
520,female,group B,some college,standard,completed,single,regularly,no,1.0,school_bus,> 10,68,84,85,79.0
571,female,group B,some college,free/reduced,none,divorced,sometimes,no,1.0,school_bus,5 - 10,55,68,59,61.0
640,female,group D,high school,standard,none,divorced,sometimes,no,1.0,school_bus,5 - 10,63,69,67,66.0
644,female,group E,some college,standard,none,married,sometimes,no,2.0,school_bus,5 - 10,82,84,89,85.0
664,female,group C,some college,standard,none,married,sometimes,no,2.0,school_bus,5 - 10,64,65,63,64.0
674,male,group B,high school,free/reduced,none,married,sometimes,no,4.0,school_bus,< 5,53,51,37,47.0
714,male,group E,bachelor's degree,standard,none,married,sometimes,no,3.0,private,5 - 10,85,86,81,84.0
720,female,group C,associate's degree,free/reduced,none,single,sometimes,no,1.0,school_bus,5 - 10,53,67,69,63.0
723,female,group D,high school,free/reduced,none,married,regularly,no,3.0,school_bus,5 - 10,50,59,61,57.0
744,female,group C,some high school,standard,none,married,sometimes,no,2.0,school_bus,5 - 10,54,62,55,57.0
796,female,group C,high school,free/reduced,completed,married,never,no,1.0,private,> 10,44,62,68,58.0
801,female,group A,high school,standard,none,single,regularly,no,1.0,school_bus,< 5,78,81,89,83.0
809,male,group D,associate's degree,standard,none,married,regularly,no,2.0,private,5 - 10,58,56,61,58.0
866,female,group B,some college,free/reduced,completed,divorced,sometimes,no,2.0,private,5 - 10,73,82,85,80.0
867,female,group D,some college,standard,none,married,regularly,no,4.0,school_bus,5 - 10,67,81,78,75.0
894,male,group C,master's degree,free/reduced,completed,divorced,sometimes,no,4.0,private,< 5,53,60,58,57.0
923,male,group A,high school,standard,none,single,never,no,1.0,private,< 5,49,48,42,46.0
979,female,group C,bachelor's degree,standard,none,married,regularly,no,4.0,private,< 5,52,61,67,60.0
6,female,group D,associate's degree,standard,completed,married,regularly,no,2.0,school_bus,< 5,62,63,73,66.0
28,male,group C,bachelor's degree,standard,none,single,sometimes,no,4.0,school_bus,> 10,87,90,89,89.0
177,male,group E,associate's degree,free/reduced,none,divorced,sometimes,no,2.0,school_bus,5 - 10,59,53,48,53.0
193,female,group E,bachelor's degree,free/reduced,none,divorced,sometimes,no,2.0,school_bus,5 - 10,77,90,89,85.0
214,male,group C,associate's degree,standard,none,married,sometimes,no,2.0,school_bus,< 5,69,66,69,68.0
317,male,group D,associate's degree,standard,none,divorced,regularly,no,3.0,school_bus,> 10,80,67,64,70.0
330,female,group D,high school,free/reduced,none,married,never,no,1.0,private,5 - 10,40,51,52,48.0
403,male,group C,some college,standard,none,married,sometimes,no,2.0,school_bus,5 - 10,84,69,67,73.0
468,female,group E,some college,free/reduced,completed,single,sometimes,no,2.0,school_bus,< 5,49,63,66,59.0
473,female,group B,some high school,standard,none,divorced,sometimes,no,3.0,school_bus,5 - 10,55,62,61,59.0
486,male,group A,high school,free/reduced,completed,single,regularly,no,4.0,school_bus,5 - 10,45,44,46,45.0
495,female,group B,some college,standard,none,single,sometimes,no,2.0,school_bus,5 - 10,61,65,60,62.0
501,female,group D,some college,standard,none,divorced,sometimes,no,1.0,private,< 5,48,62,62,57.0
676,female,group E,associate's degree,standard,completed,married,regularly,no,4.0,private,< 5,78,91,92,87.0
680,female,group C,some high school,free/reduced,completed,single,regularly,no,1.0,school_bus,< 5,52,63,61,59.0
698,female,group B,bachelor's degree,standard,none,single,regularly,no,2.0,private,< 5,56,66,71,64.0
706,female,group C,high school,standard,none,divorced,regularly,no,4.0,private,5 - 10,73,86,88,82.0
744,male,group C,bachelor's degree,standard,none,married,sometimes,no,1.0,private,< 5,75,76,71,74.0
755,female,group C,associate's degree,free/reduced,completed,married,sometimes,no,4.0,school_bus,5 - 10,65,80,88,78.0
764,female,group B,some high school,free/reduced,none,divorced,sometimes,no,3.0,private,< 5,29,57,48,45.0
823,female,group D,some high school,free/reduced,none,married,never,no,3.0,private,5 - 10,50,55,43,49.0
953,female,group B,some college,free/reduced,none,divorced,regularly,no,3.0,private,5 - 10,49,60,57,55.0
956,male,group D,associate's degree,free/reduced,none,married,sometimes,no,1.0,private,5 - 10,58,53,56,56.0
987,male,group D,master's degree,standard,none,married,sometimes,no,2.0,school_bus,< 5,76,83,77,79.0
34,female,group D,master's degree,standard,none,married,regularly,no,1.0,school_bus,< 5,82,92,95,90.0
39,female,group D,some college,standard,none,married,regularly,no,1.0,school_bus,> 10,60,70,72,67.0
43,male,group C,associate's degree,standard,none,married,regularly,no,1.0,school_bus,< 5,80,67,69,72.0
87,male,group B,some college,standard,none,married,regularly,no,3.0,school_bus,5 - 10,72,65,61,66.0
130,male,group A,some college,free/reduced,none,married,never,no,2.0,private,< 5,50,49,44,48.0
206,male,group B,associate's degree,standard,completed,divorced,regularly,no,2.0,private,< 5,49,51,52,51.0
263,female,group C,some high school,standard,none,married,regularly,no,3.0,school_bus,5 - 10,75,79,78,77.0
274,female,group D,some college,standard,completed,married,sometimes,no,2.0,private,5 - 10,45,54,58,52.0
310,male,group D,master's degree,free/reduced,completed,married,sometimes,no,1.0,private,5 - 10,56,49,49,51.0
368,male,group B,some college,standard,completed,single,regularly,no,2.0,private,< 5,45,45,46,45.0
403,male,group B,associate's degree,standard,none,single,regularly,no,1.0,private,> 10,94,83,77,85.0
408,male,group E,high school,free/reduced,none,divorced,sometimes,no,1.0,private,5 - 10,78,81,78,79.0
430,male,group C,bachelor's degree,free/reduced,none,single,never,no,3.0,private,5 - 10,44,51,44,46.0
485,male,group C,some college,standard,none,single,sometimes,no,1.0,private,5 - 10,75,66,64,68.0
563,male,group D,associate's degree,free/reduced,none,divorced,sometimes,no,5.0,school_bus,5 - 10,68,62,59,63.0
569,male,group B,some college,free/reduced,completed,divorced,regularly,no,1.0,school_bus,< 5,56,58,58,57.0
628,male,group C,some college,standard,completed,divorced,regularly,no,2.0,private,< 5,78,69,66,71.0
635,male,group B,some college,standard,none,divorced,sometimes,no,2.0,school_bus,5 - 10,77,70,65,71.0
652,female,group C,high school,standard,none,single,sometimes,no,1.0,school_bus,> 10,42,49,52,48.0
655,female,group D,associate's degree,free/reduced,completed,married,regularly,no,1.0,private,5 - 10,36,55,49,47.0
658,female,group C,some college,standard,completed,married,sometimes,no,3.0,private,5 - 10,51,60,60,57.0
679,female,group B,bachelor's degree,free/reduced,completed,married,regularly,no,5.0,school_bus,< 5,67,73,83,74.0
685,male,group C,some college,standard,none,married,never,no,4.0,private,5 - 10,79,83,76,79.0
688,female,group A,some college,standard,none,single,regularly,no,4.0,private,5 - 10,41,46,45,44.0
821,male,group D,master's degree,free/reduced,none,married,regularly,no,2.0,school_bus,> 10,58,52,58,56.0
851,male,group C,some college,standard,none,married,sometimes,no,1.0,private,< 5,85,84,77,82.0
885,female,group D,some high school,standard,none,single,never,no,1.0,school_bus,< 5,39,46,49,45.0
895,male,group A,high school,free/reduced,none,divorced,regularly,no,1.0,school_bus,5 - 10,81,71,65,72.0
898,female,group B,high school,standard,completed,married,regularly,no,3.0,school_bus,5 - 10,45,55,52,51.0
947,female,group E,bachelor's degree,standard,none,married,sometimes,no,1.0,school_bus,> 10,77,84,84,82.0
968,male,group D,associate's degree,free/reduced,none,married,never,no,1.0,school_bus,> 10,68,59,58,62.0
2,female,group C,some high school,standard,none,married,sometimes,no,2.0,school_bus,5 - 10,65,79,72,72.0
21,female,group E,high school,free/reduced,completed,married,regularly,no,3.0,school_bus,5 - 10,77,73,79,76.0
34,male,group D,some college,free/reduced,none,married,regularly,no,2.0,private,5 - 10,62,64,56,61.0
38,male,group E,bachelor's degree,standard,none,married,regularly,no,4.0,school_bus,< 5,60,56,50,55.0
77,female,group D,some college,standard,completed,married,regularly,no,3.0,school_bus,< 5,66,80,80,75.0
85,male,group D,some high school,free/reduced,completed,married,regularly,no,2.0,private,5 - 10,59,54,55,56.0
100,male,group C,some college,free/reduced,none,divorced,sometimes,no,4.0,school_bus,5 - 10,84,84,73,80.0
159,female,group D,some college,standard,none,divorced,sometimes,no,1.0,private,5 - 10,48,55,56,53.0
160,female,group E,high school,standard,none,divorced,regularly,no,2.0,private,5 - 10,56,66,65,62.0
281,male,group A,high school,standard,none,single,regularly,no,2.0,school_bus,5 - 10,71,63,65,66.0
332,male,group D,associate's degree,free/reduced,none,married,regularly,no,1.0,school_bus,5 - 10,67,64,54,62.0
335,male,group C,some college,standard,none,married,regularly,no,1.0,school_bus,< 5,78,68,69,72.0
337,female,group C,some college,standard,none,married,sometimes,no,2.0,private,> 10,73,72,75,73.0
353,female,group E,some high school,standard,none,married,never,no,2.0,private,> 10,66,79,71,72.0
